"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
17,6,8,128,14,15,350,3,4,6,655,1145,2198,2,4,1,3,2,3,12.4292161968444
17,6,7,124,14,15,0,3,5,6,851,1064,2125,2,4,2,3,2,2,12.5407575715773
17,6,8,123,14,15,466,3,4,1,0,1242,2501,2,4,1,3,2,3,12.5776362019627
17,3,8,123,9,9,660,3,4,6,1696,2109,2113,2,4,1,3,3,3,12.7656884334656
17,6,7,121,15,8,651,3,4,6,1173,1311,2418,2,4,1,3,2,3,12.7396377562657
17,6,7,121,14,15,320,3,4,4,228,1080,2197,2,4,1,4,3,3,12.5689781392195
24,6,6,135,14,15,74,3,4,1,0,894,1933,2,4,1,4,3,3,12.273731294004
24,3,8,134,14,15,53,3,4,6,24,1574,1574,2,4,1,4,2,3,12.3544926506484
24,3,7,134,14,15,128,3,5,6,1096,1578,1578,2,4,1,4,1,3,12.3883942023241
24,3,8,135,14,15,468,3,4,6,33,1563,1563,2,4,1,4,2,3,12.4090134895269
24,6,8,135,14,15,156,3,4,1,0,1341,1861,3,4,1,4,2,3,12.4568313638774
24,6,8,135,14,15,310,3,4,6,729,955,1874,2,4,1,4,3,3,12.6045131387014
24,3,8,134,14,15,101.896800825593,3,5,6,666,1460,1460,2,4,1,4,3,2,12.4171436156101
24,3,7,135,14,15,0,3,5,1,0,1372,1372,2,4,0,0,3,2,12.4315335097995
24,6,8,131,14,15,768,3,5,1,0,1053,1992,2,4,1,4,2,2,12.4292161968444
24,6,7,133,6,6,0,3,4,1,0,1026,1958,2,4,1,4,3,3,12.4292161968444
24,6,8,135,14,15,100,3,5,6,789,1034,2078,2,5,1,4,3,3,12.7359653320134
24,6,7,135,6,6,101.896800825593,3,4,1,0,813,1665,2,4,0,0,2,2,12.2353886998642
24,3,8,135,14,15,292,3,4,1,0,1660,1660,2,4,1,4,3,3,12.4529327234617
24,6,6,131,14,15,0,3,4,3,503,864,1728,2,4,0,0,2,2,12.2428866186529
23,3,7,132,14,15,120,3,4,6,680,1080,1080,1,4,0,3,0,0,11.8565151693603
23,6,6,131,14,15,0,3,4,6,80,835,1696,2,4,0,0,2,2,12.1441972418121
23,6,7,131,14,15,95,3,4,1,0,835,1663,2,4,0,3,2,2,12.16785143271
23,3,6,133,14,15,126,3,4,6,80,1175,1175,1,4,0,0,1,0,11.8913619006905
23,3,5,132,14,15,0,3,3,6,646,1114,1114,1,4,0,0,1,2,11.9766594812024
23,3,6,131,14,15,0,3,4,6,814,1114,1114,1,4,0,0,1,2,11.9511803959014
23,6,6,132,14,15,0,3,4,1,0,798,1640,2,4,0,0,2,2,12.0610468734799
23,3,7,135,14,15,0,3,4,1,0,1162,1162,2,4,0,0,3,2,12.0435537160324
23,6,6,121,7,7,120,3,4,6,602,886,1680,2,4,0,0,2,2,12.0015054797889
23,3,6,122,7,7,258,3,4,6,1138,1408,1679,2,4,1,2,2,2,12.173032791452
23,6,6,129,14,15,0,3,4,6,472,827,1677,2,4,0,3,2,2,12.1574074735489
23,6,7,120,7,7,0,3,4,6,397,836,1737,2,4,0,0,3,2,12.0725412529057
23,3,6,119,7,7,88,2,4,6,1200,1278,1294,2,4,0,4,2,2,12.096257779523
23,6,6,121,7,7,120,3,4,6,426,832,1710,2,4,0,0,2,2,12.1388638958367
23,3,6,121,10,11,0,3,4,6,300,1199,1199,2,4,0,3,2,2,11.944058319827
22,3,5,90,7,11,0,2,3,5,737,912,912,1,3,0,4,1,1,11.8775685785581
22,3,5,89,15,16,0,2,3,5,764,864,864,1,4,1,3,1,1,11.8130300574206
22,3,5,96,7,7,0,2,3,5,890,890,890,1,3,0,0,1,1,11.6526874073454
22,3,5,91,15,7,0,2,4,5,489,864,864,1,3,0,0,1,1,11.6945467766498
22,3,6,89,7,7,0,2,3,6,832,912,912,1,4,0,0,1,1,11.8635823365834
28,3,6,102,7,8,144,2,3,5,800,1430,1430,2,3,2,3,1,2,12.1652506510099
22,1,5,100,7,7,0,2,4,2,190,1001,1641,2,3,1,4,1,2,11.8493977015914
17,6,6,118,7,7,304,3,4,5,704,930,2683,2,4,2,4,2,2,12.5776362019627
17,1,9,121,15,16,568,3,4,4,520,1848,2786,2,4,1,5,3,2,12.8279923168018
24,3,7,132,9,9,0,3,4,6,16,1391,1391,2,4,0,0,2,2,12.1858699382127
24,6,7,134,9,9,0,3,4,1,0,625,1250,2,4,0,0,3,2,12.0546681913709
24,3,7,132,9,9,0,3,4,6,24,1235,1245,2,4,0,0,2,2,12.0895388292742
24,6,6,133,9,9,0,3,4,6,390,600,1200,2,4,0,0,2,2,12.0137007528827
24,6,7,135,14,15,0,3,4,1,0,689,1392,2,4,0,1,1,2,11.8913619006905
24,6,7,135,14,15,0,3,4,1,0,689,1392,2,4,0,0,1,2,11.8913619006905
24,6,7,127,9,9,360,3,4,5,549,744,1501,2,3,0,3,1,2,12.0973732286068
24,6,6,127,9,9,216,3,4,6,550,744,1549,2,3,0,3,1,2,12.0604686716714
24,3,9,128,9,9,260,3,4,6,1027,1614,1638,2,5,1,3,3,2,12.6115377536383
24,3,9,129,14,15,179,3,5,6,1004,1310,1310,1,4,1,3,2,2,12.5602444592508
24,3,9,129,14,15,0,3,5,6,964,1419,1419,1,5,1,3,3,2,12.5776362019627
24,3,9,127,14,15,260,3,4,6,1141,1557,1557,2,5,1,3,2,2,12.6280670555895
24,3,9,127,9,9,60,3,5,6,1238,1698,1709,2,4,1,3,3,2,12.7035090321771
24,6,7,127,9,9,212,3,4,4,510,600,1252,2,4,0,0,1,2,11.982929094216
24,8,7,127,14,15,216,3,4,6,600,672,1404,2,4,0,4,1,2,12.0435537160324
24,6,8,127,9,9,466,3,4,6,612,960,1586,2,4,0,0,1,2,12.0435537160324
24,6,8,127,9,9,456,3,4,6,813,960,1607,2,4,0,0,1,2,12.2060726455302
28,3,8,124,4,4,0,3,4,6,786,1260,1288,1,5,2,4,3,2,12.4110522262167
28,3,8,123,4,4,0,3,4,2,560,1230,1239,1,4,1,2,3,2,12.2899541295109
28,3,6,112,10,11,0,3,4,4,660,1232,1232,2,3,0,0,1,2,11.9984332807519
28,6,9,105,15,16,1050,2,4,6,410,994,2944,2,4,1,4,2,3,11.9183905730784
28,3,8,104,14,15,0,2,4,6,1044,1426,1671,3,5,1,4,2,2,12.5776362019627
20,3,7,98,10,11,288,3,3,1,0,1304,1682,2,3,1,4,1,2,12.0668105781967
20,8,6,97,9,9,0,2,3,6,828,1427,1427,2,3,0,0,2,2,12.1172414318236
20,3,6,96,7,7,0,2,3,3,301,1740,1740,1,3,1,3,2,2,11.9183905730784
20,3,6,99,14,15,144,2,3,5,656,1258,1258,2,4,0,0,2,2,11.8844890214027
20,3,7,95,10,11,0,2,3,5,603,1620,1620,2,4,1,4,1,2,12.2783933071098
20,3,5,93,9,9,0,2,3,1,0,1625,1625,2,3,0,3,1,2,11.8529627677559
20,6,6,102,7,7,0,2,3,5,956,1522,2614,2,3,1,3,2,2,12.3883942023241
16,6,5,96,9,9,0,2,3,2,732,732,1464,1,3,0,0,1,2,11.8565151693603
16,3,5,93,7,7,0,2,3,5,260,912,925,1,3,0,0,1,2,11.8130300574206
16,3,5,93,7,7,0,2,3,1,0,1728,1728,2,3,0,0,1,2,11.8844890214027
16,3,5,93,7,7,108,2,3,2,231,1728,1728,2,3,0,0,1,2,11.8677987869623
20,3,5,101,10,11,564,2,3,1,0,1656,1656,2,3,0,4,1,2,11.8130300574206
20,6,7,99,7,7,0,2,4,5,583,825,1670,1,3,0,4,3,2,12.0435537160324
20,6,8,104,14,15,289,2,3,6,575,1142,2715,3,4,2,3,3,2,12.6108708646506
20,6,6,102,7,7,270,2,3,5,442,901,1876,2,4,1,3,2,2,12.1281111040605
20,6,6,94,7,7,252,2,3,6,400,800,1632,1,4,0,0,1,2,12.0610468734799
16,7,7,89,6,6,210,2,3,5,867,944,999,1,5,0,0,2,2,12.091783499128
20,6,7,96,9,9,342,2,3,4,552,832,1978,2,3,1,4,2,2,12.0782392740203
16,3,5,84,7,7,0,4,0,1,0,0,1014,1,3,0,0,2,1,11.4927227576527
16,3,4,85,9,9,0,2,3,3,288,907,907,1,3,0,3,1,1,11.5991765530135
16,3,5,91,9,9,148,2,3,5,776,1120,1128,2,3,0,0,2,2,11.9511803959014
16,3,6,92,7,11,272,2,3,4,490,1425,1425,2,3,1,4,2,2,12.1034860567551
16,8,6,94,7,7,183,2,3,3,312,1127,1165,1,3,0,0,2,2,12.0719696610067
16,3,6,93,7,7,0,2,3,3,892,1136,1136,1,3,1,4,2,1,11.8493977015914
16,8,5,93,4,4,0,3,3,5,633,1219,1265,2,4,1,4,2,2,12.1001564199386
16,8,6,92,10,16,259,2,3,6,624,1248,1350,1,3,0,3,2,2,12.0346910287746
16,3,5,89,10,11,0,2,3,1,0,1114,1114,1,3,0,0,2,2,11.8493977015914
16,3,5,87,7,7,54,2,3,5,806,1053,1053,1,4,0,0,2,1,11.8879313655937
16,3,6,87,7,7,243,2,3,1,0,1252,1252,1,4,0,0,1,2,11.8635823365834
16,3,4,88,15,16,0,3,3,5,419,1100,1100,1,3,1,1,2,1,11.8565151693603
4,3,3,77,14,15,0,2,0,0,0,0,720,1,3,0,0,1,1,11.1913418408428
4,2,5,67,9,9,0,1,3,6,851,991,1077,1,3,2,3,2,1,11.6784399034478
4,6,4,65,9,9,0,3,3,3,120,348,906,1,3,0,0,1,1,11.3736633976367
16,1,6,78,14,15,0,2,3,4,280,1032,1252,1,3,0,0,1,1,11.6868787720937
16,3,5,78,7,7,0,2,3,4,32,572,1337,1,4,1,4,2,1,11.8600549960654
16,8,6,83,1,1,0,2,3,4,831,992,1661,1,4,1,3,2,1,12.0167264737993
16,3,5,81,15,16,88,2,3,2,531,1036,1036,1,3,0,0,2,1,11.6342577501378
16,6,7,93,14,15,288,2,3,5,454,864,1820,1,4,2,4,1,2,12.2150323869016
16,3,5,89,14,15,136,2,3,3,572,1144,1144,1,3,0,0,1,2,11.8490404949436
16,3,6,90,15,16,237,2,3,1,0,1319,1537,1,4,1,4,2,2,12.0668105781967
16,8,6,90,10,11,305,2,4,6,371,1099,1431,1,3,1,4,2,1,12.0137007528827
16,6,6,94,14,15,410,2,3,4,575,1104,1988,2,4,1,4,2,2,12.3327052964635
16,3,5,83,15,16,151,2,3,5,902,1098,1098,1,3,0,0,1,1,11.8130300574206
16,3,5,91,7,7,0,2,3,4,25,1144,1144,1,3,0,4,1,1,11.7280368445872
16,3,5,90,9,9,0,2,3,3,504,931,1283,1,3,0,0,1,2,11.8493977015914
16,3,5,85,15,16,143,2,3,5,621,1176,1176,1,3,2,4,2,1,11.8240798936072
16,3,5,87,7,7,0,2,3,5,1053,1248,1440,2,4,0,2,2,1,12.1281111040605
16,3,6,86,9,9,0,2,3,5,662,1261,1261,1,3,1,3,2,2,12.0015054797889
16,3,6,86,15,16,187,2,3,2,958,1395,1570,1,3,1,3,2,2,12.0245507689068
16,3,6,84,15,16,74,2,4,2,616,1196,1196,1,3,1,4,2,1,11.8422292121128
16,3,6,85,7,7,387,2,3,3,1040,1392,1392,1,3,2,4,2,2,12.0197430673387
16,3,6,86,9,9,135,2,3,4,570,1080,1080,1,3,0,0,1,1,11.8204101647182
16,3,5,84,9,9,0,2,3,3,774,1104,1104,1,3,0,4,2,1,11.7981044072039
16,3,5,80,9,9,52,2,3,3,148,720,882,1,4,0,0,1,1,11.6613454700885
16,3,5,81,9,9,84,2,3,3,500,1152,1152,1,3,0,4,1,2,11.8313791960888
16,3,5,81,9,9,0,3,3,4,624,984,950,1,3,0,0,1,2,11.7752897294377
16,3,5,79,7,7,0,2,3,5,852,952,952,1,3,0,0,1,2,11.8422292121128
16,3,5,81,14,15,0,2,3,4,570,773,773,1,3,0,0,1,1,11.6082356447746
16,3,5,85,9,9,0,1,3,1,0,0,1764,2,3,1,3,3,1,11.5129254649702
16,1,5,75,9,9,0,2,3,3,442,832,1216,1,3,0,0,1,1,11.6826682395573
16,3,5,85,15,16,0,2,3,1,0,1824,1824,2,3,0,4,1,2,11.8913619006905
21,3,4,76,9,9,0,4,0,0,0,0,869,1,3,0,0,1,1,11.4064532204597
21,1,5,53,14,15,0,3,3,1,0,747,1159,1,3,0,4,1,1,11.6439537273766
21,3,4,68,14,15,0,3,3,1,0,672,672,1,3,0,4,1,1,11.3725133112535
21,6,4,28,9,9,0,1,4,5,0,0,1294,2,3,0,3,0,0,11.5735500867867
16,6,6,90,7,7,318,2,3,3,319,858,1716,1,3,1,4,3,2,12.0494188354848
16,3,5,96,7,11,0,2,3,3,744,912,1044,1,3,1,2,3,2,11.8422292121128
16,3,7,86,7,7,125,2,3,4,637,1312,1312,1,3,1,4,2,2,12.1335019526953
16,3,6,88,15,16,276,2,3,6,697,1081,1081,1,3,0,0,1,1,11.9049675527463
16,3,5,81,16,17,0,5,3,1,0,105,910,1,4,0,4,1,2,11.6613454700885
16,3,5,79,9,9,0,2,2,2,432,876,876,1,3,1,3,1,2,11.4510500612521
16,3,5,78,9,9,0,2,4,3,0,0,1048,1,3,0,0,1,2,11.4957793061353
16,8,5,88,4,7,0,2,3,5,666,1075,1507,2,3,0,4,1,1,11.7519423654407
16,3,5,87,4,16,0,3,3,4,476,1256,1256,1,4,0,0,2,1,11.9766594812024
16,3,5,90,4,9,0,2,3,4,520,1027,1027,1,3,0,4,1,1,11.7432432200324
16,3,5,88,4,16,0,2,3,4,374,1269,1269,1,3,1,2,1,1,11.9511803959014
16,1,6,76,15,16,0,2,3,5,315,768,1320,2,3,0,4,1,2,11.8350089641393
16,2,6,82,9,9,0,2,3,1,0,936,984,1,3,0,0,1,1,11.6307085006266
16,2,6,82,9,9,0,2,3,1,0,832,832,1,4,0,0,1,2,11.5664662318983
16,1,6,82,9,9,0,2,3,3,673,854,1278,1,3,0,3,1,1,11.7558716435806
16,3,5,89,4,16,0,2,3,1,0,1800,1800,2,3,0,0,1,0,11.7752897294377
16,1,5,83,9,9,0,2,3,6,370,768,1588,1,3,0,0,1,2,11.9183905730784
16,3,5,82,9,9,0,2,3,1,0,825,825,1,3,0,2,1,1,11.6036798282387
16,6,6,91,7,7,415,2,3,4,400,780,1796,1,3,1,3,2,2,11.8493977015914
16,6,6,92,7,7,360,2,3,6,674,780,1611,1,3,0,0,2,2,12.0311238430656
16,3,5,91,15,16,0,2,3,1,0,1117,1117,1,3,0,0,1,1,11.8267868492053
21,3,6,136,14,15,0,3,3,6,96,192,1133,1,3,0,0,1,1,11.870599909242
21,3,5,53,15,16,0,1,2,1,0,680,764,1,3,0,4,1,2,11.1982147201305
21,1,5,76,16,17,0,1,3,1,0,780,1323,1,3,0,0,1,2,11.7166823024842
21,6,5,38,1,1,0,1,3,1,0,680,1360,1,3,0,0,1,1,11.6172854802945
21,3,5,68,9,9,0,2,2,1,0,672,672,1,3,0,0,1,1,11.0666383623418
21,5,6,43,15,16,0,1,3,1,0,728,1456,1,4,0,0,1,1,11.8458198802436
21,1,7,131,14,15,0,3,4,1,0,1362,2082,2,4,0,4,1,2,12.2060726455302
21,1,4,68,9,9,0,1,3,1,0,801,1656,2,3,0,4,1,2,11.6882559745753
21,1,5,48,16,17,0,1,3,3,360,936,1740,1,5,1,4,1,1,11.7138234073371
21,3,7,48,13,14,0,2,3,1,0,931,1027,1,4,1,3,0,0,11.6952470217642
21,1,6,68,15,16,0,2,3,4,590,884,1436,2,3,2,4,1,2,11.9511803959014
21,3,5,38,9,9,0,1,3,1,0,481,899,1,3,0,0,1,1,11.2644641056717
21,3,5,76,14,15,0,2,3,5,104,789,789,1,3,0,0,1,1,11.6526874073454
21,1,5,74,9,9,0,2,3,3,445,904,1499,1,3,1,1,1,3,11.8493977015914
21,3,2,74,14,15,0,1,3,1,0,407,407,1,3,0,0,1,1,10.7472075915754
21,3,4,82,9,9,0,2,3,1,0,901,901,1,3,0,0,1,1,11.5889601512462
21,3,3,77,9,9,0,1,2,1,0,448,1588,2,3,0,0,0,0,11.0821425488778
21,6,5,28,9,9,0,1,2,1,0,797,1627,2,3,0,4,1,2,11.8458198802436
21,1,5,43,15,16,0,1,3,1,0,876,1416,1,3,1,4,1,3,11.944058319827
21,6,7,48,15,17,0,1,3,4,116,624,1450,1,3,0,0,1,1,11.7905572015685
21,6,5,44,1,1,0,1,3,1,0,624,1344,1,3,0,0,1,3,11.4927227576527
21,1,5,28,14,15,0,2,3,1,0,346,1017,1,3,0,0,1,1,11.6439537273766
21,5,6,45,1,1,0,1,4,3,319,735,2058,1,3,1,4,1,2,11.7714361601217
21,6,5,33,9,9,0,1,2,1,0,572,1540,1,4,0,0,2,0,11.7706636610489
21,6,7,56,9,9,0,1,3,3,141,689,1378,2,4,1,4,1,2,11.9891596439666
21,1,6,33,15,16,0,1,2,1,0,482,1912,2,3,1,3,1,2,12.0015054797889
21,6,8,0,9,9,0,1,3,2,259,684,2358,2,3,0,0,0,0,11.7117763237154
21,1,7,54,15,16,0,3,3,1,0,572,1111,1,3,1,4,1,1,11.6690741474602
21,6,2,48,1,1,0,1,2,1,0,723,1086,1,3,0,0,1,2,10.9150884642146
21,3,5,87,9,9,164,2,3,3,200,984,984,1,2,0,0,1,1,11.6082356447746
21,3,4,86,9,9,0,2,3,1,0,869,1093,1,3,0,0,1,1,11.657025808944
4,1,7,73,15,16,0,2,3,1,0,672,1668,1,4,0,0,1,1,11.5898865061064
4,3,5,58,14,15,0,1,3,1,0,742,935,1,3,0,0,1,1,11.2835123006424
4,2,5,52,9,9,0,1,3,5,784,784,784,1,4,0,0,0,0,11.6036798282387
4,1,5,69,15,16,0,2,3,5,600,672,1210,1,4,0,4,1,1,11.7280368445872
4,6,6,28,7,7,0,1,3,1,0,554,1290,1,3,0,0,1,1,11.5796490970131
4,1,6,68,15,16,0,2,3,5,521,981,1672,1,4,1,4,1,1,12.0130945085477
4,3,5,52,15,16,0,1,3,1,0,949,949,1,3,1,2,1,2,11.6868787720937
4,1,6,57,16,17,0,1,3,1,0,862,1158,1,3,1,4,2,1,11.6952470217642
4,1,6,65,15,16,0,1,3,3,201,825,1497,2,3,0,0,1,1,11.9640010843304
4,1,6,67,15,16,0,2,3,2,264,739,1342,2,3,1,4,1,1,11.5617156291397
4,2,6,54,9,9,0,1,3,1,0,992,1013,1,3,0,0,1,1,11.6351430976945
4,1,5,48,1,1,0,1,3,5,68,565,1216,1,3,1,4,2,1,11.6526874073454
4,3,4,74,9,5,0,3,0,0,442.629566404916,1051.61454421304,896,1,3,0,0,1,1,11.2772031314492
4,1,5,58,9,9,0,3,3,1,0,1078,1573,2,3,1,4,1,2,12.0008917945901
4,1,7,67,15,16,0,1,3,3,300,989,2009,2,3,1,4,1,2,11.9183905730784
21,6,5,51,15,16,0,1,3,2,203,1100,1902,2,3,0,0,1,2,11.7239964350502
21,1,7,59,4,17,0,1,3,1,0,952,1774,2,3,2,3,1,2,11.7745202026587
4,6,6,48,15,16,0,1,2,1,0,611,1362,2,3,0,0,3,2,11.7597855429018
4,3,4,55,9,9,0,1,3,1,0,520,520,1,2,0,4,1,1,11.1345890242503
4,1,5,76,15,16,0,2,3,4,336,672,1285,1,3,0,4,1,1,11.7519423654407
4,1,6,51,15,16,0,1,3,1,0,833,1848,1,4,1,4,1,2,12.2404740722475
4,1,7,53,15,16,0,3,3,3,329,1026,1820,2,3,0,4,1,1,12.1226910365911
4,1,6,43,14,15,0,1,3,1,0,810,1716,2,4,0,0,1,2,11.9984332807519
4,1,5,68,9,9,0,2,3,3,399,883,1505,1,3,0,0,1,1,11.8844890214027
4,3,6,46,13,17,0,1,3,3,210,816,838,1,2,0,4,3,1,11.7752897294377
21,5,6,38,15,16,0,3,3,3,196,1242,1984,2,3,0,0,0,1,11.982929094216
21,6,8,53,13,17,0,3,3,1,0,588,1666,1,4,1,4,1,1,11.9891596439666
12,1,6,66,15,16,0,1,3,1,0,1272,1969,2,3,1,4,1,2,11.8565151693603
12,1,5,43,7,7,0,1,3,1,0,880,1308,2,3,0,0,1,2,11.6952470217642
12,3,6,53,14,15,0,2,3,1,0,1040,1040,1,3,0,0,1,2,11.7558716435806
12,1,6,53,13,14,0,3,3,3,121,768,1236,2,3,1,4,1,1,11.7519423654407
12,1,6,48,9,9,0,2,3,1,0,319,1406,1,2,0,3,0,0,11.4019939042629
21,1,6,48,9,9,0,1,3,1,0,901,1198,1,3,0,3,0,0,11.2885311317544
12,3,5,40,15,16,0,1,2,1,0,451,759,1,3,0,0,1,2,11.3504065354725
12,1,6,34,9,9,0,2,3,1,0,756,1469,1,3,0,0,1,1,11.8130300574206
22,3,5,75,14,15,0,2,3,1,0,1046,1054,1,3,0,4,1,1,11.7280368445872
22,3,5,96,7,7,0,2,3,4,250,952,1211,1,3,1,3,1,1,11.805595078933
22,1,5,76,15,16,0,2,3,1,0,720,1271,2,3,1,4,1,1,11.8130300574206
5,1,4,87,16,11,0,2,0,1,0,0,1588,2,3,1,4,3,2,11.8088137739691
8,1,5,68,15,16,0,1,3,5,351,644,1355,2,3,0,4,2,0,11.7558716435806
22,7,5,91,7,16,0,2,4,5,784,981,1075,1,4,0,0,1,2,11.9049675527463
22,3,5,93,7,7,0,2,3,3,906,1040,1040,1,3,0,0,1,1,11.7714361601217
22,8,6,106,7,11,39,2,3,5,528,1008,1096,1,3,1,2,1,2,11.9671807372478
22,3,5,94,7,7,41,3,3,1,0,876,904,1,3,0,0,1,1,11.6073261403917
22,3,5,95,14,15,0,2,3,4,702,894,894,1,4,0,0,2,2,11.7752897294377
22,7,6,106,7,7,40,2,4,5,450,450,1034,1,3,1,1,3,2,11.9381932003746
22,3,5,95,9,9,340,2,3,4,221,1073,1073,1,3,0,1,2,1,11.6952470217642
22,3,5,87,15,11,0,2,3,6,288,1006,1006,1,3,0,0,1,0,11.289781913656
22,3,5,94,7,7,0,2,3,1,0,1228,1228,1,4,0,4,1,1,11.9140478236443
22,3,5,91,14,15,0,2,3,6,634,960,960,1,4,0,3,3,1,11.8837991283088
22,3,6,84,7,7,0,2,3,6,776,988,1188,1,3,1,3,1,2,12.1281111040605
22,3,5,82,15,11,0,3,4,4,1064,1383,1383,1,3,1,4,1,1,12.0137007528827
5,3,6,88,4,11,0,2,4,4,429,1602,1252,1,3,1,4,2,2,12.3673407931263
22,3,5,68,15,16,0,3,3,1,0,672,672,1,3,0,0,1,1,11.5898865061064
5,3,5,88,10,11,275,2,3,3,988,988,1721,2,3,2,3,1,2,11.8844890214027
22,1,5,69,15,16,0,1,3,5,336,576,1350,1,4,0,0,1,3,11.9342639222347
22,8,5,98,7,7,0,3,4,5,704,864,904,1,4,0,0,1,3,11.8775685785581
5,3,6,124,15,16,0,3,4,6,1003,1291,1291,1,4,1,4,1,2,12.0610468734799
5,6,7,105,10,11,299,2,4,4,392,1160,2022,2,3,1,3,3,2,12.1652506510099
5,3,7,107,10,11,0,2,4,6,599,1524,1524,2,3,2,4,3,2,12.4090134895269
5,3,7,82,10,11,0,2,4,2,226,1385,1363,1,3,2,3,1,2,12.3946247520748
5,3,4,82,10,11,0,2,4,4,1116,1364,1663,1,4,2,4,3,2,12.4529327234617
8,8,6,87,10,11,84,2,3,5,719,1019,1357,1,5,1,4,2,1,12.083905011556
8,3,6,81,15,16,216,2,3,3,500,1094,1094,1,3,2,4,2,2,11.9511803959014
5,1,6,36,15,16,0,1,3,1,0,907,2358,3,3,1,4,1,2,12.3883942023241
8,6,6,63,13,14,0,2,3,3,626,1127,2108,2,4,2,3,1,2,12.3673407931263
8,3,5,84,15,16,0,2,3,3,870,1509,1509,1,4,1,3,1,1,11.982303898822
8,7,5,103,7,7,0,3,4,6,864,864,864,1,3,0,3,1,0,11.5089174435727
8,6,6,90,14,15,216,2,3,3,324,621,1269,1,3,0,0,1,1,11.809319478024
8,6,5,38,9,9,0,2,4,6,969,1117,1347,1,3,0,0,2,0,11.5852461265499
8,3,5,78,9,9,0,2,3,5,1040,1164,1164,1,3,0,3,1,1,11.7360690162844
23,6,7,118,7,7,99,3,4,6,1085,1475,2329,2,4,1,5,1,2,12.4771679143776
23,6,6,123,7,7,190,3,4,2,779,1077,2814,2,4,1,3,3,2,12.4684369099977
23,3,7,122,7,7,251,3,4,6,1271,1602,1626,2,4,1,3,2,2,12.3305002239052
23,6,7,121,14,15,0,3,4,6,355,812,2200,2,4,1,3,2,2,12.3238556811866
23,8,7,124,14,15,0,3,4,1,0,672,2037,2,4,1,3,3,2,12.3414772825364
6,6,7,135,14,15,0,3,4,1,0,628,1356,2,4,1,4,3,2,12.0863821668605
6,3,9,136,14,15,402,3,5,6,1153,1751,1766,2,5,2,4,3,3,12.8867397731866
23,6,7,121,14,15,0,3,4,4,50,1080,2097,2,4,1,3,1,3,12.3371009079366
5,6,6,125,14,15,0,3,4,6,462,616,1688,2,4,0,0,2,2,12.2060726455302
6,3,5,122,14,15,0,3,4,6,722,990,990,1,3,0,0,1,2,11.9511803959014
6,3,5,123,14,15,0,3,4,1,0,1099,1099,1,4,0,3,1,1,11.8775685785581
6,3,5,122,14,15,0,3,4,6,686,990,990,1,3,0,3,1,2,11.8844890214027
6,3,7,125,14,15,150,3,4,6,1308,1418,1418,2,4,1,3,2,2,12.3282947030234
6,6,6,125,14,15,128,3,4,6,688,864,1771,2,4,0,0,2,2,12.2816438323772
6,6,7,128,14,15,120,3,4,6,527,782,1652,2,4,0,0,2,2,12.2428866186529
6,6,7,127,14,15,158,3,4,6,633,873,1790,2,4,0,4,2,2,12.170445467887
6,6,7,126,14,15,0,3,4,1,0,880,1724,2,4,0,4,3,2,12.1441972418121
6,3,7,130,14,15,99,3,4,6,922,1494,1494,2,4,1,3,2,2,12.3059179804999
6,6,7,129,14,15,172,3,4,6,361,963,1792,2,4,1,3,2,2,12.3523351525084
6,6,7,128,14,15,0,3,4,6,663,928,1823,2,4,0,0,2,2,12.3673407931263
6,6,7,129,14,15,162,3,4,6,486,920,1786,2,4,1,3,2,2,12.3171666930358
6,3,5,103,14,15,0,2,4,2,280,938,938,1,3,0,2,1,1,11.7772109596156
6,8,5,105,7,7,220,2,4,6,595,985,985,2,3,0,0,1,1,11.9177236840907
6,3,5,106,7,7,180,2,4,5,781,864,1174,1,3,0,0,1,2,11.9703503120091
6,8,6,106,10,7,0,2,4,6,505,940,1026,1,3,0,3,1,2,11.8981878657609
6,3,5,103,7,7,176,2,3,5,294,1076,1076,1,3,1,2,1,2,11.871962616698
6,3,5,103,10,16,0,2,3,3,88,864,1558,2,3,0,5,3,2,12.0015054797889
6,3,5,103,7,7,0,2,4,1,0,924,924,1,3,0,3,1,1,11.6082356447746
6,3,5,100,7,7,0,2,3,5,632,780,780,1,3,0,2,1,1,11.7352686961137
6,6,8,130,14,15,101.896800825593,3,4,6,804,1128,2031,2,4,1,4,2,2,12.3758154201173
6,6,7,128,14,15,0,3,4,6,735,992,1865,2,4,1,3,2,3,12.3673407931263
6,6,7,129,14,15,227,3,4,1,0,1257,2161,2,4,1,3,2,2,12.3480061414188
6,6,7,126,14,15,202,3,4,5,252,1153,2031,2,4,1,3,3,2,12.3126823805884
6,6,8,129,14,15,396,3,4,1,0,1055,2263,2,4,1,3,3,2,12.5672374947418
6,6,9,129,14,15,134,3,4,6,1194,1357,1947,2,4,1,3,3,3,12.5208833853702
6,3,8,130,14,15,240,3,5,6,1538,1778,1786,2,4,1,4,2,3,12.6115377536383
6,6,8,130,6,6,0,3,4,1,0,1128,2290,2,4,1,4,1,2,12.4525420221479
