"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
7,3,4,123,14,15,0,3,5,8,0,1680,1680,2,3,0,6,5,2,12.0435537160324
2,3,8,116,7,7,0,2,5,5,577,1004,1020,1,5,0,6,5,2,12.2060726455302
7,3,7,99,10,11,652,2,5,7,434,1696,1696,2,5,2,6,3,2,12.1960223096767
7,3,6,85,15,13,101.896800825593,3,7,7,1219,2035,2515,3,5,2,6,4,2,12.2091877884303
7,3,8,114,16,11,0,2,5,8,0,279,2726,2,3,1,4,3,2,12.6603279178078
12,1,5,47,6,6,0,2,7,8,0,793,1517,2,2,0,4,2,0,11.6526874073454
12,1,6,68,15,16,0,1,7,2,375,720,1215,1,3,0,4,3,2,11.8565151693603
12,2,5,69,9,9,0,2,7,3,116,720,803,1,5,0,3,5,2,11.3736633976367
12,1,5,53,14,15,0,1,7,8,0,936,1601,2,5,0,1,3,0,11.7741352170909
12,1,4,67,1,1,0,3,7,8,0,732,1123,1,5,0,1,5,1,11.5129254649702
12,6,5,51,15,11,0,1,5,2,548,859,1828,2,3,0,4,1,1.76681461249573,11.9244322851245
12,3,5,50,13,14,0,1,7,8,0,816,816,1,5,0,1,5,1,11.2279065099379
12,3,6,48,4,4,0,1,7,8,0,1012,1012,1,5,1,4,5,1,11.681824001432
12,3,5,48,9,9,0,1,4,8,0,961,1077,1,5,0,1,5,1,11.1124478983731
12,1,5,78,15,16,0,2,7,3,420,910,1558,1,5,0,6,5,1,11.9316357998284
12,1,2,67,9,9,0,1,2,7,0,0,845,1,5,0,4,5,1,11.1287912275639
12,6,5,23,14,15,0,2,7,8,0,957,1991,2,5,0,4,2,0,11.6919081204987
12,3,4,85,9,9,0,2,7,5,967,1073,1073,1,5,0,1,5,2,11.8493977015914
12,3,5,58,9,9,0,1,7,2,737,837,1001,1,3,0,6,5,1,11.7352686961137
7,3,8,134,6,6,473,3,5,5,1573,1573,1625,2,3,1,4,3,2,12.8346813049525
7,3,8,134,14,15,481,3,5,5,1573,1573,1625,2,3,1,4,3,2,12.3673407931263
15,7,6,107,7,17,0,2,5,5,1001,1001,1299,2,3,1,5,4,2,12.1199699464768
15,7,6,106,14,15,0,2,5,5,773,888,912,1,5,1,6,4,2,11.9576112862317
15,3,6,111,14,15,0,3,7,2,336,1084,1080,1,5,0,1,5,2,11.805595078933
15,3,5,130,14,15,166,3,5,5,585,1441,1392,2,3,1,4,3,3,12.2783933071098
15,3,7,130,14,15,0,3,5,5,1392,1409,1409,1,3,1,4,4,2,12.4090134895269
15,3,7,119,7,7,0,3,5,5,1239,1454,1478,2,5,1,6,5,2,12.2548628096996
15,8,7,103,10,11,50,2,7,7,224,852,918,1,5,0,4,5,1,11.9049675527463
15,7,6,102,10,11,0,2,5,2,924,970,1026,1,5,1,5,5,2,11.870599909242
27,3,7,115,14,15,352,1,5,5,949,1501,1501,2,3,2,6,3,2,12.4049235042753
11,3,7,126,15,16,239,3,5,5,1102,1502,1502,1,3,1,6,3,1,12.7068479334427
27,3,5,87,14,15,0,2,7,3,967,1350,1328,1,5,2,4,4,1,12.0435537160324
27,3,6,86,7,7,1224,2,7,8,0,585,2279,2,3,1,4,4,2,12.4568313638774
27,3,7,134,14,15,0,3,5,8,0,1689,1689,2,3,0,1,3,2,12.3532548158815
27,3,8,134,14,15,101.896800825593,3,5,5,583,1546,1564,2,1,1,4,4,2,12.496126902127
27,3,8,134,14,15,32,3,5,5,428,1476,1484,2,1,1,4,4,2,12.4908755772311
27,3,8,135,14,15,80,3,5,8,0,1571,1571,2,3,1,4,3,3,12.3842188309136
27,3,8,134,14,15,274,3,5,8,0,1638,1646,2,3,1,4,4,3,12.4248064883557
27,3,7,113,10,11,0,2,5,2,215,1265,1240,2,3,0,1,5,2,12.0668105781967
27,1,7,118,7,7,117,2,5,6,902,1156,1717,2,3,1,6,4,2,12.1415341243926
27,6,6,124,14,15,42,3,3,2,742,872,1756,2,5,0,1,3,2,12.2258752728264
27,3,8,129,14,15,86,3,3,5,250,1267,1312,2,3,0,4,5,2,12.1034860567551
27,8,7,131,14,15,442,3,3,5,786,868,1146,2,3,1,4,3,2,12.1415341243926
27,3,8,130,14,15,886,3,5,5,1329,1922,1922,2,3,1,2,3,3,12.5496623499203
27,3,6,124,14,15,203,3,3,8,0,1491,1491,2,5,1,6,3,2,12.0895388292742
27,3,8,130,14,15,236,3,5,5,1300,1616,1629,2,3,1,4,3,3,12.5061772379805
27,6,7,131,14,15,94,3,5,5,766,1122,2486,3,3,1,4,3,2,12.5421876755035
27,3,5,91,9,9,226,2,7,7,1159,1572,1572,1,5,2,6,4,3,12.1372583295298
27,3,8,134,14,15,100,3,3,5,80,1732,1776,2,3,1,4,3,3,12.5548368821687
27,3,10,134,9,9,242,3,3,8,0,1824,1824,2,1,1,4,3,3,12.8790171187726
27,6,8,133,14,15,245,3,5,8,0,1094,2482,2,3,1,4,3,3,12.546867668291
15,3,5,135,14,15,0,3,5,2,206,1120,1120,1,5,0,3,4,0,11.8981878657609
15,3,3,81,9,9,0,2,5,2,0,0,2034,1,5,0,6,4,4,11.7752897294377
15,7,6,124,14,15,134,3,3,7,16,920,936,0,5,0,4,3,2,11.8493977015914
15,3,4,91,7,11,0,3,7,2,633,1064,1040,1,5,0,1,5,2,11.7924493497205
15,3,5,95,7,11,0,2,7,8,0,1632,1632,2,5,0,4,5,2,11.870599909242
15,3,4,89,9,9,149,2,7,3,1159,1249,1622,1,5,1,6,3,4,12.0317192583854
14,3,5,104,6,6,0,3,5,5,840,1040,1060,1,5,1,6,5,2,11.7745202026587
14,3,5,104,6,6,0,3,5,2,874,1142,1142,1,5,1,5,3,2,11.805595078933
14,6,4,100,6,6,0,2,7,3,252,546,1092,1,5,0,4,5,1,11.3562716549249
14,8,4,98,6,6,0,2,5,5,503,530,992,1,5,0,1,3,1,11.5759002641316
14,6,4,98,6,6,189,2,7,2,384,546,1092,1,5,0,1,4,0,11.4499856651964
14,6,4,98,6,6,80,2,7,8,0,546,1092,1,5,0,1,5,1,11.2252433925184
14,7,4,98,6,6,0,2,5,3,131,630,630,1,5,0,6,5,0,11.3445068133453
14,6,4,104,6,6,0,2,7,8,0,546,1092,1,5,0,1,5,1,11.2277735223721
15,8,6,104,7,7,0,3,5,2,539,1029,1062,1,5,2,6,4,2,11.8968263951626
15,7,5,105,10,11,144,3,5,5,923,923,1008,1,3,1,3,3,2,11.9414558460094
15,8,6,105,7,11,0,3,5,5,1148,1244,1356,2,5,1,6,3,2,12.1441972418121
15,3,5,105,10,11,0,3,7,2,1112,1160,1676,1,3,2,6,4,2,12.1858699382127
15,6,5,105,10,11,0,3,5,7,531,716,1432,1,5,1,4,3,2,11.9640010843304
15,7,5,99,15,7,0,2,5,5,796,796,796,1,5,0,1,5,0,11.8350089641393
15,7,5,98,14,15,0,2,5,2,619,768,768,1,5,0,1,5,2,11.7714361601217
15,3,4,89,10,11,198,2,7,3,811,1396,1608,1,5,0,1,5,1,11.289781913656
15,3,4,110,7,11,0,2,7,2,565,845,845,1,5,0,4,5,2,11.7714361601217
15,3,5,104,10,11,0,3,5,6,1090,1090,1178,1,5,0,4,5,2,11.8130300574206
15,3,5,110,7,8,0,2,7,2,546,816,816,1,5,0,6,5,1,11.7320609948869
15,3,5,111,7,7,0,2,5,2,596,816,816,1,5,0,1,3,1,11.8422292121128
15,3,5,119,7,7,0,3,5,3,212,974,974,1,5,0,1,3,0,11.4457167152768
15,3,5,112,10,7,0,2,7,2,516,864,887,1,5,0,6,4,1,11.7320609948869
16,3,6,82,15,16,28,2,7,3,468,1178,1293,2,5,0,1,4,2,11.9177236840907
16,3,6,84,14,15,244,2,7,7,773,1008,1024,1,3,2,6,5,1,11.9671807372478
16,3,5,85,15,16,302,2,7,7,1127,1617,1797,1,5,1,6,5,3,12.0376539939052
16,3,6,85,15,16,902,2,5,2,1110,1705,1390,1,1,2,4,5,2,12.4371843664936
16,3,7,97,7,7,434,2,7,8,0,1851,1851,2,5,1,6,3,2,12.1657713487566
9,6,6,125,14,15,0,3,7,5,700,813,1525,2,5,1,6,3,2,12.1199699464768
9,6,7,125,7,7,285,3,5,8,0,964,2236,2,3,1,6,3,2,12.3104326608544
9,6,6,123,7,7,0,3,5,8,0,781,1671,2,5,1,6,3,2,12.0435537160324
9,6,6,123,7,7,0,3,5,2,592,691,1498,2,5,1,6,3,2,12.1415341243926
9,6,6,124,7,7,0,3,5,8,0,821,1776,2,5,1,6,3,2,12.2160229763833
9,6,6,125,14,15,0,3,5,5,714,802,1511,2,5,1,6,3,2,12.1281111040605
9,6,7,133,14,15,456,3,5,5,57,1392,2462,2,3,1,4,4,2,12.6760762747759
9,3,7,134,14,15,27,3,5,8,0,1670,1670,2,3,1,4,4,3,12.3883942023241
9,6,8,133,14,15,216,3,5,8,0,1074,2064,2,3,1,4,3,2,12.4292161968444
9,6,8,133,14,15,0,3,5,8,0,893,1801,2,3,1,4,3,3,12.3879774488278
9,6,7,133,14,15,248,3,5,5,60,1700,2212,2,3,1,4,3,3,12.6410965558799
9,6,7,134,14,15,0,3,3,8,0,868,2021,2,3,1,4,4,2,12.5235258763151
25,6,8,122,6,6,0,3,5,8,0,2062,2687,2,3,0,1,3,2,12.5061772379805
9,3,6,121,7,7,112,3,5,5,705,1160,1169,2,5,1,6,3,2,12.1199699464768
9,6,6,121,7,7,112,3,5,2,518,697,1501,2,3,1,6,3,2,12.0173305209333
9,6,7,126,14,15,0,3,5,8,0,935,1632,2,5,1,6,3,2,12.0810761553555
25,3,8,115,7,7,0,2,5,8,0,1191,1204,2,5,0,1,4,2,11.7752897294377
25,6,7,115,7,7,0,3,5,5,495,1064,1767,2,3,1,6,4,2,12.3842188309136
25,3,8,113,7,7,0,3,5,5,1148,1742,1742,2,3,1,6,4,2,12.5245263766487
25,6,9,133,14,15,600,3,3,5,1218,1398,2798,3,1,1,4,3,3,13.0331976815353
25,6,10,134,6,6,662,3,3,8,0,1528,3390,3,1,1,2,3,3,13.2089519983786
25,6,9,134,14,15,184,3,3,5,205,1094,2473,2,3,1,4,3,3,12.7837612742268
25,6,9,133,6,6,208,3,3,5,240,1992,2868,3,1,1,4,3,3,13.2295679916666
25,6,8,134,14,15,466,3,3,8,0,1234,2576,2,1,1,4,3,3,12.7991757088645
25,6,10,134,14,15,734,3,3,5,1206,1850,2698,2,1,1,4,4,3,13.1900220258781
25,6,9,133,14,15,550,3,3,8,0,1390,2795,3,1,1,4,3,3,12.9021629907289
25,6,10,134,14,15,1031,3,3,8,0,1410,2945,3,3,1,4,3,3,12.9917534274931
9,6,5,76,10,11,0,4,3,4,0,0,2320,2,5,1,6,5,2,12.0376539939052
9,3,5,83,15,16,0,2,7,7,1056,1056,1056,1,5,0,4,3,2,11.8844890214027
25,3,9,133,9,9,230,3,3,5,1191,1714,1714,2,3,1,4,3,2,12.6698066617623
25,3,8,133,14,10,238,3,5,5,1422,1814,1826,2,3,1,6,3,3,12.672946381767
25,3,9,133,14,15,420,3,3,5,1416,1910,2000,2,1,2,4,5,3,13.0604879736862
20,3,7,112,15,16,0,2,5,2,213,1208,1621,2,3,0,1,4,2,12.2184951655287
20,1,7,116,7,7,178,3,5,5,1002,1204,2183,2,3,0,1,5,3,12.3414772825364
20,6,7,105,10,11,34,2,7,2,795,795,2263,2,3,1,6,3,2,12.3673407931263
20,6,6,104,7,7,120,3,5,5,712,796,1574,2,5,1,6,3,2,12.1547793511426
20,7,6,108,7,7,130,2,5,5,850,988,1102,1,5,1,6,4,2,12.0376539939052
20,3,7,116,15,16,102,2,5,5,929,1845,1872,2,5,1,6,3,2,12.3946247520748
20,6,7,106,10,11,68,2,7,8,0,945,1857,2,5,1,6,4,2,12.1489730534896
20,3,6,108,10,11,157,2,5,3,625,1686,1686,2,5,1,6,5,2,12.2428866186529
20,6,7,106,10,11,184,2,5,3,790,1392,2784,3,3,2,6,4,2,12.4292161968444
20,6,6,103,14,15,0,2,5,2,550,713,1552,2,5,1,6,4,2,12.1001564199386
20,7,7,104,14,17,252,2,3,5,1005,1047,1083,1,5,1,3,4,2,12.0552497557956
24,6,7,133,14,15,0,3,5,2,788,960,2318,2,3,1,2,3,2,12.5924330827139
20,8,6,103,10,11,248,2,7,2,548,675,1875,3,3,1,6,4,2,12.1254047424627
20,3,5,103,7,7,0,2,5,2,788,1056,1074,1,5,0,1,4,2,11.9414558460094
20,6,7,104,7,7,0,3,5,5,194,832,1664,2,5,1,6,4,2,12.0008917945901
20,3,6,102,7,7,99,2,7,2,663,1040,1309,1,3,1,3,4,2,12.106252310248
20,3,6,102,7,11,176,2,7,2,755,1103,1103,2,5,0,1,5,2,11.9511803959014
16,3,5,97,14,11,0,2,7,3,75,1096,1096,1,5,0,1,3,1,11.8407893270548
16,3,4,98,9,9,0,2,7,8,0,864,864,1,5,0,1,5,1,11.6617764117026
16,3,4,99,7,7,0,2,7,3,614,858,858,1,5,0,1,2,0,11.3850920934603
16,3,4,99,7,7,0,2,7,7,20,864,874,1,5,0,1,5,2,11.4876076569859
16,3,6,130,9,9,0,3,5,5,951,1487,1419,2,3,0,5,3,2,12.1547793511426
3,6,6,101,7,7,514,2,7,8,0,525,1092,1,5,0,6,5,2,11.5664662318983
3,6,5,101,7,7,200,2,7,6,402,765,1365,1,3,1,3,5,2,11.740061037554
3,6,6,101,7,7,408,2,7,3,309,483,987,1,5,0,1,5,1,11.3265958867787
3,6,6,100,7,7,380,2,7,2,282,494,1030,1,5,0,6,5,1,11.6613454700885
3,6,6,99,6,6,236,2,7,8,0,672,1218,1,5,0,4,5,0,11.4240942512636
3,6,6,100,7,7,281,2,7,3,317,672,1218,1,5,0,1,5,1,11.6784399034478
3,6,6,100,7,7,504,2,7,2,276,483,948,1,5,0,1,5,1,11.3963916487143
3,6,6,100,7,7,504,2,7,3,382,525,1092,1,5,0,1,5,1,11.5898865061064
3,6,6,100,7,7,297,2,7,8,0,483,987,1,5,1,5,5,1,11.4563551134818
18,3,6,103,10,11,0,2,5,2,727,1069,1069,2,5,1,5,4,2,11.8934145870082
16,3,5,95,9,9,0,2,7,2,373,943,1387,1,5,1,6,4,1,11.8844890214027
16,7,5,95,7,7,0,2,7,2,769,864,900,1,5,1,5,4,1,11.7199396343546
18,3,7,104,10,3,0,2,7,2,120,1055,1055,2,5,0,1,5,1,11.8313791960888
18,6,6,104,10,3,0,2,5,2,70,855,1456,2,5,1,6,4,2,11.8775685785581
19,3,9,132,14,15,66,3,3,5,1447,1980,1980,2,1,1,4,3,3,12.6603279178078
19,6,9,134,14,15,215,3,3,5,1369,1738,2589,2,1,1,4,4,3,12.9289800643527
19,6,9,134,14,15,370,3,3,8,0,1249,2596,3,3,0,4,4,3,12.7444443677961
19,3,8,132,14,15,232,3,5,8,0,1618,1618,2,3,1,4,3,3,12.4371843664936
19,3,10,134,14,15,101.896800825593,3,3,5,1386,2076,2076,2,1,1,4,3,3,13.0497926845695
19,3,7,134,14,15,206,3,3,8,0,1721,1740,2,3,0,1,4,3,12.5879278879992
19,3,9,133,14,15,568,3,3,5,1505,1868,1868,2,1,1,4,3,3,12.9360337992128
19,3,9,132,14,15,378,3,3,5,1261,1833,1850,2,3,1,4,3,3,12.6946526603488
19,6,8,133,14,15,380,3,3,8,0,1158,2376,3,3,1,4,4,3,12.6925031124614
19,6,8,132,14,15,132,3,3,8,0,1117,2452,3,3,1,4,3,3,12.6410965558799
19,6,9,133,14,15,525,3,5,8,0,1090,2206,2,1,1,4,3,3,12.6115377536383
19,6,8,133,14,15,178,3,5,8,0,1030,2098,2,1,1,4,4,3,12.5263429075751
19,6,9,133,9,9,385,3,3,5,1290,1606,2091,2,1,1,4,4,2,12.7322793713345
19,6,9,133,16,17,286,3,3,5,998,1175,2324,3,1,2,4,3,3,12.7512996960135
19,6,8,133,6,6,101.896800825593,3,3,8,0,1209,2253,2,1,1,4,3,2,12.7487834895412
19,6,8,134,14,15,0,3,3,8,0,1054,2389,2,3,1,4,3,3,12.6056403983723
19,6,8,133,9,9,142,3,3,5,880,1524,2358,2,1,1,4,3,3,12.7065448572167
19,3,9,131,14,15,0,3,3,5,1274,1896,1944,2,1,3,2,3,3,12.7938593104323
19,6,8,134,14,15,788,3,5,8,0,1085,1970,2,1,1,4,3,3,12.5461099483159
19,3,9,133,14,15,430,3,3,5,1232,1792,1792,2,3,1,4,4,3,12.8277157684987
19,3,9,132,9,9,674,3,3,5,1383,1780,1780,2,1,1,4,3,3,12.8426494746017
19,3,9,131,14,15,562,3,3,5,1567,1792,1792,2,1,1,4,3,3,12.8320110763967
19,6,9,133,6,6,870,3,3,5,1410,1848,2728,2,1,2,2,3,3,12.9880408147445
19,6,8,133,14,15,280,3,5,5,546,1058,1904,2,1,1,4,3,2,12.5245263766487
19,6,8,132,14,15,112,3,5,5,994,1420,1914,2,3,1,6,4,3,12.5389670608035
19,3,7,133,14,15,240,3,5,5,659,1364,1364,2,3,1,4,4,2,12.1326951757254
19,3,9,133,9,9,278,3,3,5,472,1560,1565,2,1,1,4,4,2,12.5514338295686
19,3,7,133,14,15,94,3,5,8,0,1368,1368,2,3,1,4,4,2,12.2184951655287
19,3,7,133,14,15,94,3,5,8,0,1368,1368,2,3,1,4,4,2,12.2193096485622
19,3,9,134,9,9,518,3,3,5,1023,1686,1686,2,1,1,4,3,3,12.7134924761613
19,3,9,134,9,9,572,3,3,5,415,1666,1666,2,3,1,4,4,2,12.6446178569065
19,3,7,131,14,17,163,3,5,8,0,1405,1405,2,3,1,4,4,2,12.0537952100846
9,3,6,133,14,15,0,3,5,5,28,1316,1316,2,3,1,4,3,2,12.0434948907728
9,6,6,133,14,15,0,3,5,8,0,728,1456,2,3,1,4,3,2,12.0461386076138
9,6,7,134,14,15,0,3,5,8,0,738,1492,2,3,0,1,3,2,12.0434654768453
9,6,7,134,14,15,0,3,5,5,554,654,1496,2,3,1,4,4,2,12.0988492847421
9,6,7,134,14,15,0,3,5,8,0,879,1863,2,3,1,4,3,3,12.2977854534534
9,3,6,134,14,15,0,3,5,8,0,1326,1326,2,3,0,1,3,2,12.0679019364715
9,6,6,134,14,15,0,3,5,8,0,728,1456,2,5,0,6,4,2,12.0598033260287
9,6,8,132,14,15,236,3,5,8,0,1052,2373,2,3,1,4,3,3,12.4607148639038
9,6,7,134,14,15,0,3,5,8,0,738,1492,2,3,0,1,3,2,12.1286569010321
1,3,7,134,14,15,14,3,5,5,453,1220,1364,2,3,1,4,3,2,12.2560525778352
1,3,7,131,14,15,18,3,5,8,0,1374,1557,2,3,1,6,3,2,12.3630763943398
1,3,8,131,14,15,40,3,5,8,0,1273,1456,2,3,1,6,3,2,12.2783933071098
1,3,7,130,14,15,40,3,5,5,1038,1368,1511,2,3,1,6,3,2,12.4171031289606
1,3,7,132,14,15,18,3,5,8,0,1375,1414,2,3,1,6,3,2,12.0936875149354
1,3,7,132,14,15,18,3,5,5,1059,1365,1548,2,3,1,6,3,2,12.3238556811866
1,3,7,133,14,15,16,3,5,5,16,1248,1248,2,3,0,1,3,2,12.0271851854705
1,3,7,133,14,15,14,3,5,5,16,1142,1142,2,3,0,1,3,2,11.9628539297849
1,3,7,133,14,15,145,3,5,5,16,1362,1506,2,3,1,4,3,2,12.2713452721464
1,3,8,134,14,15,0,3,5,5,1154,1520,1567,2,1,1,4,3,3,12.4858271275094
1,3,7,134,14,15,45,3,5,5,1070,1356,1500,2,3,1,4,3,3,12.4154336524317
9,6,5,133,14,15,0,3,5,8,0,732,1838,2,5,1,4,3,2,12.1659795519637
9,6,6,130,14,15,0,3,5,5,457,783,1509,2,3,1,4,3,2,12.1183337312222
9,6,8,132,14,15,0,3,3,8,0,707,1414,2,3,1,4,3,2,12.0895388292742
9,6,7,132,14,15,0,3,5,8,0,848,1598,2,3,1,4,3,2,12.2134950313458
9,6,8,128,14,15,40,3,5,8,0,1406,1936,2,3,1,6,4,2,12.3480061414188
9,6,7,131,14,15,0,3,5,8,0,783,1509,2,3,1,4,3,2,12.1007121298723
9,6,6,128,14,15,0,3,5,8,0,953,1664,2,5,1,6,4,2,12.0575726372117
9,6,6,128,14,15,0,3,5,2,732,982,1889,2,5,1,6,3,2,12.2783933071098
9,6,7,126,14,15,0,3,5,8,0,930,1886,2,3,1,6,3,2,12.2055725204885
9,6,6,128,14,15,0,3,5,5,786,959,1671,2,5,1,6,3,2,12.0610468734799
9,6,7,134,14,15,0,3,5,8,0,1035,2322,3,3,0,1,4,3,12.5693328589078
9,6,7,127,14,15,302,3,5,8,0,975,2291,2,3,1,6,3,2,12.3458345879053
17,6,8,125,14,15,423,3,5,5,1074,1396,2392,2,3,1,6,3,3,12.7599577587566
17,6,8,126,14,15,242,3,5,5,791,1044,1976,2,3,1,2,3,3,12.563747089802
17,6,8,128,14,15,322,3,5,5,505,1160,2234,2,3,1,6,4,3,12.6115377536383
17,6,10,123,7,7,1378,3,3,5,1387,1930,3627,3,3,1,6,3,3,13.3455069287185
17,6,9,128,14,15,877,3,3,5,1182,1540,2855,2,1,1,6,4,3,12.9116423460887
17,6,8,126,14,15,530,3,5,5,956,1086,1924,2,3,1,6,4,2,12.5425448821514
17,6,8,126,14,15,650,3,5,8,0,1141,2263,2,3,1,6,3,2,12.4607148639038
17,6,8,123,14,15,397,3,5,2,527,1342,2726,2,3,1,2,4,3,12.7656884334656
17,6,9,121,9,9,738,3,3,7,292,1733,3500,3,1,1,6,4,3,13.2785120598943
17,6,8,122,14,15,501,3,5,5,380,1290,2494,2,3,1,6,3,3,12.6791964021122
17,6,8,122,14,15,391,3,5,5,740,1165,2526,2,3,1,6,4,3,12.5776362019627
17,6,8,121,7,8,420,3,5,6,247,1286,2799,2,3,1,6,3,3,12.6603279178078
24,6,8,133,6,6,192,3,5,8,0,1100,1964,2,3,1,4,3,2,12.4371843664936
24,3,8,134,14,15,101.896800825593,3,3,5,1562,1670,1670,2,3,1,4,4,3,12.72730394201
24,3,8,133,14,15,0,3,3,5,1721,2077,2097,1,1,1,2,3,3,12.9551274580284
24,3,8,134,14,15,420,3,3,5,1220,1660,1660,2,3,1,4,4,2,12.5776362019627
24,3,7,133,14,15,228,3,5,8,0,1616,1616,2,3,0,1,4,3,12.3544926506484
24,3,8,134,14,15,60,3,5,8,0,1504,1504,2,3,0,1,3,2,12.2010601037066
24,3,8,134,14,15,0,3,5,5,24,1278,1278,2,3,0,1,4,2,12.1990480305932
24,6,9,134,14,15,0,3,3,5,1836,2036,2640,3,1,1,4,4,3,12.913490020802
24,3,8,134,14,15,0,3,5,8,0,1489,1489,2,3,1,4,4,2,12.3570755190667
24,6,8,134,14,15,0,3,5,8,0,1095,1939,2,3,1,4,4,3,12.4912515877638
24,6,7,133,14,15,0,3,5,8,0,756,1553,2,3,0,1,4,2,12.136186518066
24,6,6,133,14,15,0,3,5,8,0,858,1716,2,3,0,3,4,2,12.210189161042
24,6,7,134,14,15,0,3,5,8,0,770,1576,2,3,0,1,4,2,12.1909590077201
24,3,6,134,14,15,68,3,5,5,905,1262,1262,2,3,0,1,3,2,12.1281111040605
24,3,7,133,14,15,0,3,5,8,0,1257,1266,2,3,1,6,5,2,12.0782392740203
24,3,7,134,14,15,0,3,5,8,0,1293,1301,2,3,1,4,4,2,12.1428665696264
23,3,6,133,14,15,0,3,7,5,24,1142,1142,1,3,0,1,5,0,11.8458198802436
23,3,7,133,14,15,118,3,5,8,0,1400,1400,2,3,0,1,4,2,12.1377938047769
23,3,6,133,14,15,0,3,5,8,0,1131,1131,1,3,0,1,3,0,11.7905572015685
23,3,6,133,14,15,0,3,5,8,0,1141,1141,1,5,0,4,5,2,11.8670972786908
23,3,6,132,14,15,0,3,5,2,941,1158,1158,1,3,0,1,5,2,11.9703503120091
23,6,7,133,14,15,172,3,5,8,0,891,1686,2,3,0,4,3,2,12.1226910365911
23,6,7,133,14,15,96,3,5,8,0,784,1585,2,3,0,4,4,2,12.1275704173752
23,6,6,125,14,15,0,3,5,8,0,941,1837,2,5,0,1,4,2,12.1388638958367
23,6,6,120,14,15,0,3,5,2,387,761,1603,2,3,0,6,4,2,12.0776709307256
23,6,6,120,7,7,0,3,5,2,758,836,1731,2,3,0,6,4,2,12.4231981245188
23,3,6,118,10,11,0,3,5,5,904,1398,1398,2,3,0,1,4,2,12.0552497557956
23,3,6,119,10,11,0,3,5,5,278,1217,1217,2,3,0,1,4,2,11.9250351157971
23,6,6,122,14,15,0,3,5,2,274,636,1320,2,3,0,1,3,2,11.9183905730784
23,3,4,94,7,7,0,2,7,7,1056,1056,1056,1,5,0,1,5,1,11.580584113444
23,3,5,93,14,15,0,2,7,3,641,828,965,1,5,0,1,5,1,11.6944133410156
22,3,5,90,15,16,51,2,7,6,36,988,988,1,5,0,1,5,2,11.7714361601217
22,3,5,91,7,7,336,2,7,7,1332,1728,1728,2,5,0,1,5,2,11.7360690162844
22,1,6,105,14,15,0,2,3,8,0,0,1654,2,5,0,6,4,2,11.6910716503537
22,3,5,90,7,7,0,2,7,3,612,864,1211,1,5,1,6,5,2,11.8775685785581
22,8,6,105,7,11,46,2,5,2,506,506,1212,1,5,1,6,5,2,11.9250351157971
22,3,5,93,7,7,0,2,7,7,554,984,984,1,5,0,1,5,1,11.7440371859336
22,3,5,96,10,11,90,2,7,3,162,882,909,1,5,0,5,5,1,11.6613454700885
22,3,5,91,7,7,0,3,7,2,181,925,925,1,5,0,1,5,2,11.8018567568224
22,3,5,93,7,7,0,2,7,7,712,1024,1024,1,5,0,6,5,1,11.7025122327556
22,3,5,93,7,11,114,2,7,3,560,935,935,1,5,0,1,5,1,11.8277362048103
22,3,5,92,7,7,0,2,7,2,644,912,912,1,5,0,1,3,0,11.7280368445872
22,3,5,89,7,11,0,2,7,3,465,912,1236,1,5,1,6,5,1,11.8130300574206
22,3,5,95,14,15,0,2,7,7,659,912,941,1,5,1,5,5,1,11.7691168703306
28,8,7,102,16,16,145,2,5,2,1023,1748,2646,2,3,4,6,4,2,12.4684369099977
17,6,8,119,7,7,284,2,5,8,0,1288,2417,2,3,1,6,5,2,12.4684369099977
17,6,8,120,7,8,692,3,3,5,1118,1334,2826,2,3,3,6,4,3,12.7188962719588
17,6,8,121,9,9,0,3,5,5,1012,1338,2520,2,3,1,6,4,3,12.6443275764613
17,6,7,120,7,7,0,3,5,5,728,1095,2295,2,3,1,6,4,2,12.498742259493
17,3,8,122,8,8,0,3,5,5,1456,1624,1624,2,3,1,3,4,3,12.4760997827432
24,3,7,132,9,9,0,3,5,8,0,1143,1143,1,3,1,4,4,2,12.0805094225548
24,3,8,133,9,9,0,3,5,5,1039,1247,1247,1,3,1,4,3,2,12.1909590077201
24,6,7,133,9,9,0,3,5,8,0,600,1200,2,3,0,1,4,2,11.9250351157971
24,6,7,133,9,9,0,3,5,8,0,600,1223,2,3,0,1,4,2,11.9009052587374
24,6,7,133,9,9,0,3,5,8,0,600,1223,2,3,0,1,4,2,11.9177236840907
24,6,7,133,9,9,0,3,5,8,0,600,1200,2,3,0,4,4,2,11.8786235774066
24,6,6,128,9,9,513,3,5,5,353,756,1524,2,3,0,1,5,2,12.0197430673387
24,6,7,127,9,9,218,3,5,5,450,691,1452,2,3,0,4,5,2,12.1221474105924
24,6,7,128,9,9,0,3,5,5,641,673,1382,2,3,0,6,5,2,12.0137007528827
24,6,7,131,14,15,0,3,5,8,0,530,1080,2,3,0,5,4,2,11.8422292121128
24,6,7,125,15,16,0,3,5,8,0,569,1694,2,3,1,6,5,1,12.2060726455302
